0.379,0.034873,0.97131,0.20835
0.066505,0.51073,0.80205,0.99789
0.96149,0.22276,0.76936,0.18412
0.53603,0.39799,0.24331,0.85946
0.1476,0.043486,0.89228,0.29804
0.47383,0.35561,0.012,0.57697
0.21984,0.74371,0.1719,0.39602
0.3539,0.28047,0.69831,0.86052
0.34095,0.83453,0.18062,0.056693
0.9473,0.95007,0.70895,0.60948
0.79234,0.93513,0.96552,0.45633
0.29644,0.36012,0.13861,0.91769
0.064445,0.46892,0.69617,0.84563
0.68567,0.67738,0.64584,0.42133
0.56373,0.31555,0.93981,0.21897
0.80037,0.66629,0.29399,0.2856
0.2825,0.59057,0.0040094,0.56814
0.30158,0.48945,0.98069,0.93512
0.22654,0.86344,0.070242,0.44496
0.039487,0.090357,0.29385,0.35181
0.9454,0.86378,0.44664,0.10129
0.19352,0.67155,0.83097,0.77963
0.41754,0.60997,0.0015426,0.0022806
0.92382,0.027735,0.19749,0.85475
0.43011,0.69458,0.41204,0.9459
0.31642,0.27725,0.76406,0.0051803
0.92668,0.98207,0.47597,0.58517
0.017715,0.5666,0.8688,0.41134
0.42085,0.59416,0.43998,0.98788
0.57912,0.43834,0.17274,0.74651
0.89204,0.73825,0.54942,0.0027033
0.16993,0.42533,0.81167,0.76435
0.1767,0.40228,0.81856,0.76622
0.9517,0.40528,0.62411,0.19857
0.68997,0.37239,0.26929,0.21045
0.64914,0.46607,0.95926,0.59803
0.88928,0.58987,0.68721,0.81429
0.69554,0.38766,0.10472,0.41326
0.6819,0.78256,0.82127,0.77881
0.40764,0.51382,0.98126,0.88551
0.13541,0.34949,0.7766,0.87404
0.44552,0.076199,0.68569,0.90233
0.26041,0.01428,0.52219,0.059266
0.1456,0.092246,0.79202,0.13678
0.051904,0.26626,0.35462,0.76813
0.05482,0.15499,0.25923,0.66724
0.97136,0.472,0.48007,0.71068
0.91099,0.55068,0.17774,0.98036
0.56571,0.528,0.4595,0.0096544
0.07217,0.39803,0.49884,0.617
0.8967,0.16302,0.17721,0.29635
0.36085,0.42388,0.70838,0.38317
0.76101,0.31479,0.71369,0.48944
0.32483,0.86504,0.27824,0.59497
0.019378,0.082224,0.73541,0.29005
0.017238,0.26323,0.16715,0.62677
0.096335,0.099516,0.24126,0.79844
0.23125,0.93797,0.60829,0.083489
0.056167,0.46152,0.71808,0.32827
0.60209,0.83452,0.49483,0.69161
0.76048,0.92611,0.33508,0.70822
0.21302,0.57655,0.015664,0.39349
0.10574,0.828,0.47066,0.083391
0.66315,0.46828,0.75511,0.95915
0.96751,0.10909,0.85475,0.5081
0.71428,0.29625,0.78403,0.55982
0.5076,0.43884,0.61092,0.81368
0.0064519,0.49734,0.61341,0.8072
0.34828,0.54835,0.96781,0.48328
0.98644,0.39682,0.119,0.034227
0.49163,0.98395,0.052992,0.59516
0.32944,0.81356,0.37836,0.19718
0.54114,0.41829,0.081604,0.1812
0.067597,0.94278,0.49307,0.82081
0.76367,0.8546,0.7666,0.88056
0.30931,0.2819,0.33464,0.74281
0.14502,0.83893,0.26338,0.17383
0.44133,0.93317,0.309,0.073105
0.47288,0.50358,0.59457,0.85773
0.63198,0.91666,0.61833,0.6961
0.15375,0.89159,0.15349,0.2258
0.065364,0.54534,0.33573,0.71209
0.89863,0.10198,0.46961,0.35032
0.96308,0.428,0.1563,0.41401
0.03881,0.70852,0.52253,0.85717
0.80424,0.75501,0.39284,0.065242
0.63912,0.61849,0.090757,0.18903
0.047504,0.20193,0.016934,0.23346
0.94995,0.46476,0.32903,0.63992
0.28228,0.86968,0.0079114,0.17256
0.80085,0.25023,0.36829,0.27352
0.37872,0.065885,0.038435,0.45138
0.41509,0.88697,0.19148,0.85612
0.34049,0.75628,0.96965,0.46561
